Unnamed: 0,record_id,row_min,row_size,col_min,col_size,timestamp,col_min_bin,row_min_bin,fold,area
4754,8245165380317494831,690412.375,-1950.52490234375,364657.78125,1953.218994140625,1570428000.0,3.0,6.0,2,236.0
4755,3011077135374771399,3698412.5,-2045.8978271484375,686119.4375,1878.714111328125,1570749600.0,6.0,36.0,3,0.0
4756,33763174908501845,2682475.5,-1966.615966796875,322780.875,1946.472900390625,1565052000.0,3.0,26.0,2,246.0
4757,7494614167763555849,3715673.75,-1995.8848876953125,419367.96875,1924.4124755859375,1560282000.0,4.0,37.0,1,0.0
4758,1478010500289641372,3883197.75,-2014.205810546875,496767.0625,1907.9329833984375,1578507000.0,4.0,38.0,1,772.0
4759,4434067974232183527,192917.171875,-1948.0460205078125,512999.96875,1957.7847900390625,1577126400.0,5.0,1.0,0,0.0
4760,8359359830768533687,-3815697.25,-1858.86376953125,730373.5,2071.368896484375,1574160000.0,7.0,-39.0,4,0.0
4761,4376579915454417356,4476957.0,-2011.05908203125,421473.34375,1914.2823486328125,1555438200.0,4.0,44.0,1,1108.0
4762,2359544485843146220,4687368.0,-2023.2127685546875,452113.71875,1903.61083984375,1570024800.0,4.0,46.0,1,0.0
4763,4213131712052050020,2682987.75,-1969.3863525390625,344925.21875,1943.8443603515625,1570087200.0,3.0,26.0,2,124.0
4764,6569918535454375330,4188149.25,-2020.0615234375,490174.5,1903.8511962890625,1571856000.0,4.0,41.0,1,254.0
4765,7011194171411153976,3900991.0,-2034.510498046875,596012.3125,1889.1624755859375,1578510600.0,5.0,39.0,0,509.0
4766,2341619620860157350,4677729.0,-1990.55712890625,321858.6875,1936.0963134765625,1561476600.0,3.0,46.0,2,0.0
4767,7122065683028931194,-3300018.0,-1911.3375244140625,528427.0625,2011.6751708984375,1562824800.0,5.0,-34.0,0,0.0
4768,1653077132672636066,2682987.75,-1969.3863525390625,344925.21875,1943.8443603515625,1570084800.0,3.0,26.0,2,390.0
4769,5584473586002852027,3694398.5,-2033.623046875,622599.5,1889.5330810546875,1571208000.0,6.0,36.0,3,0.0
4770,1401280693007924048,4578024.0,-2032.1571044921875,499680.25,1894.1685791015625,1561937400.0,4.0,45.0,1,680.0
4771,3218259825010582940,3694398.5,-2033.623046875,622599.5,1889.5330810546875,1564999200.0,6.0,36.0,3,78.0
4772,5381791348310908067,4688134.5,-2026.428466796875,464893.34375,1900.430908203125,1557362400.0,4.0,46.0,1,3784.0
4773,3904842680537099372,4693163.0,-2045.7904052734375,541567.75,1881.397705078125,1555982400.0,5.0,46.0,0,781.0
4774,2585906597513160284,4693163.0,-2045.7904052734375,541567.75,1881.397705078125,1566760800.0,5.0,46.0,0,0.0
4775,6037336330876939243,3189987.25,-2009.1024169921875,560228.625,1910.1461181640625,1570495200.0,5.0,31.0,0,0.0
4776,5767671070463364876,1191175.0,-1966.55078125,566122.0625,1943.3006591796875,1570629600.0,5.0,11.0,0,0.0
4777,1537953638512914689,3704452.5,-2062.73681640625,772004.5625,1864.22021484375,1572300000.0,7.0,37.0,4,41.0
4778,9077132595560720670,693554.875,-1962.167236328125,697827.0625,1950.630615234375,1567399200.0,6.0,6.0,3,0.0
4779,8840450420828971671,2197326.5,-2009.8621826171875,765752.8125,1911.5145263671875,1570512000.0,7.0,21.0,4,0.0
4780,5493052807595433139,3686470.25,-2005.3359375,473239.4375,1915.33447265625,1564788000.0,4.0,36.0,1,694.0
4781,6605823599063567247,4951646.0,-1995.2723388671875,324159.59375,1933.4326171875,1555188600.0,3.0,49.0,2,882.0
4782,692363569990477544,4690556.0,-2036.094970703125,503230.1875,1890.9107666015625,1570334400.0,5.0,46.0,0,948.0
4783,4094287081321074096,-1298569.375,-1956.0247802734375,205031.484375,1952.064453125,1563602400.0,2.0,-13.0,5,82.0
4784,6098520014587302195,2182971.5,-1955.6790771484375,259912.703125,1954.3433837890625,1571870400.0,2.0,21.0,5,0.0
4785,7910329588894563399,3833735.5,-1980.2943115234375,327078.1875,1940.2713623046875,1554744000.0,3.0,38.0,2,1423.0
4786,3630835461690169040,5147486.0,-2111.986572265625,723936.9375,1817.2021484375,1562860200.0,7.0,51.0,4,1221.0
4787,1073243601626807189,4196753.0,-2050.1884765625,626928.5625,1875.403564453125,1571649600.0,6.0,41.0,3,0.0
4788,3395581309502809433,4203634.5,-2070.590576171875,718113.625,1856.5784912109375,1570627200.0,7.0,42.0,4,0.0
4789,446793358086150185,4694073.5,-2049.02880859375,554347.25,1878.2255859375,1566669600.0,5.0,46.0,0,0.0
4790,5508363070212173751,690405.1875,-1950.495361328125,363557.53125,1953.236328125,1572273600.0,3.0,6.0,2,0.0
4791,5271083469288671990,4685897.0,-2016.7900390625,426554.9375,1909.96875,1571690400.0,4.0,46.0,1,0.0
4792,2374495505494137062,194123.875,-1954.140380859375,848417.75,1965.7730712890625,1561087200.0,8.0,1.0,5,0.0
4793,3617172608590290581,2689881.5,-1998.1068115234375,565498.75,1918.6436767578125,1565203200.0,5.0,26.0,0,298.0
4794,4257545076001570199,1687535.875,-1965.3468017578125,428468.34375,1943.5361328125,1568668800.0,4.0,16.0,1,0.0
4795,7472157776175240361,3200812.75,-2042.2147216796875,760208.375,1882.685546875,1567221600.0,7.0,32.0,4,0.0
4796,5673337906713966446,4993038.0,-2078.340087890625,626524.9375,1850.4749755859375,1566405000.0,6.0,49.0,3,611.0
4797,2557227731164306369,4691404.5,-2039.3236083984375,516009.65625,1887.7386474609375,1577352000.0,5.0,46.0,0,325.0
4798,8994930220585200531,-804476.4375,-1935.7611083984375,577863.9375,1975.008056640625,1570953600.0,5.0,-9.0,0,1101.0
4799,8137944606077676641,4737998.0,-2020.64111328125,437154.1875,1906.48046875,1561592400.0,4.0,47.0,1,806.0
4800,7641179596082318852,2184501.25,-1964.4224853515625,349410.125,1946.018798828125,1570800000.0,3.0,21.0,2,0.0
4801,5345111411061550057,4425872.0,-1993.0919189453125,348310.71875,1931.718994140625,1570554600.0,3.0,44.0,2,1320.0
4802,2103909791981414892,4771525.0,-1999.7939453125,352623.5,1927.525634765625,1556236800.0,3.0,47.0,2,342.0
4803,4403463435421770427,2187728.0,-1978.681396484375,488176.90625,1933.7589111328125,1570010400.0,4.0,21.0,1,0.0
4804,1031727899627688055,2183605.0,-1959.561279296875,300094.5625,1950.5648193359375,1571191200.0,3.0,21.0,2,0.0
4805,3756138508975242733,3488418.0,-1987.0621337890625,391391.09375,1931.534423828125,1583952000.0,3.0,34.0,2,40.0
4806,351842375107178881,-305058.21875,-1945.1387939453125,375604.25,1959.16943359375,1556445600.0,3.0,-4.0,2,0.0
4807,208914543647407560,-1809922.625,-1904.2161865234375,800803.25,2020.009033203125,1558291200.0,8.0,-19.0,5,0.0
4808,4721123982216066025,3186158.75,-1994.6849365234375,469920.15625,1922.9268798828125,1571616000.0,4.0,31.0,1,0.0
4809,5280999954621498247,4345783.5,-2029.5001220703125,514682.125,1895.5648193359375,1583283000.0,5.0,43.0,0,0.0
4810,7315939406618227859,2184501.25,-1964.4224853515625,349410.125,1946.018798828125,1571829600.0,3.0,21.0,2,0.0
4811,5619827773498489591,4083880.0,-2030.5174560546875,551544.9375,1893.4576416015625,1570195200.0,5.0,40.0,0,2592.0
4812,2205909006432507825,5141273.0,-1987.8297119140625,287436.28125,1942.4451904296875,1561663800.0,2.0,51.0,5,0.0
4813,316936364032869529,4160197.5,-2068.7412109375,717238.0625,1858.276123046875,1556224800.0,7.0,41.0,4,0.0
4814,6038437096736659323,-2305477.25,-1906.5614013671875,664219.625,2014.2901611328125,1573375200.0,6.0,-24.0,3,0.0
4815,593603371033960144,4448554.0,-2013.6572265625,435151.5,1911.549072265625,1563393600.0,4.0,44.0,1,399.0
4816,9023871049566585492,3690169.75,-2019.3802490234375,547917.4375,1902.3682861328125,1571776800.0,5.0,36.0,0,1005.0
4817,2044913666644911170,1692025.375,-1981.926513671875,628248.0625,1932.002197265625,1571299200.0,6.0,16.0,3,0.0
4818,6803531004294502742,1693344.125,-1986.1654052734375,675915.0625,1929.4971923828125,1561336800.0,6.0,16.0,3,0.0
4819,6035428952846494847,4139849.25,-2038.4833984375,581346.875,1886.181884765625,1556392800.0,5.0,41.0,0,520.0
4820,1842066550244726069,1685233.0,-1953.9769287109375,276307.125,1953.480712890625,1570708800.0,2.0,16.0,5,0.0
4821,8539182257205600885,3681012.75,-1979.844482421875,335038.6875,1939.7044677734375,1581256800.0,3.0,36.0,2,0.0
4822,3557569540621408080,-4301838.5,-1897.9952392578125,524277.875,2031.5145263671875,1576622400.0,5.0,-44.0,0,0.0
4823,7574264829664351532,4188149.25,-2020.0615234375,490174.5,1903.8511962890625,1571827200.0,4.0,41.0,1,0.0
4824,6175181773233103527,1188596.5,-1956.4483642578125,386534.71875,1949.56103515625,1571253600.0,3.0,11.0,2,0.0
4825,1733082164859895180,3185425.5,-1991.6439208984375,450608.9375,1925.6966552734375,1572295200.0,4.0,31.0,1,1423.0
4826,3130960136822313534,3979129.0,-2080.62060546875,806041.8125,1848.0030517578125,1555365000.0,8.0,39.0,5,1368.0
4827,1063599895043485193,-2793888.5,-1944.70361328125,353002.25,1972.570068359375,1580853600.0,3.0,-28.0,2,0.0
4828,8346455537001775340,4892079.5,-2101.81005859375,729486.875,1827.1280517578125,1569021600.0,7.0,48.0,4,170.0
4829,611085824987046042,4694073.5,-2049.02880859375,554347.25,1878.2255859375,1581278400.0,5.0,46.0,0,941.0
4830,6029751872027513332,4196753.0,-2050.1884765625,626928.5625,1875.403564453125,1556596800.0,6.0,41.0,3,0.0
4831,1224418933076599745,4179430.0,-1978.037841796875,295349.84375,1944.9437255859375,1571241600.0,2.0,41.0,5,201.0
4832,4815661647223591831,3851503.5,-1972.788330078125,286741.75,1947.8310546875,1555609800.0,2.0,38.0,5,157.0
4833,1925616942228255474,3189987.25,-2009.1024169921875,560228.625,1910.1461181640625,1570610400.0,5.0,31.0,0,593.0
4834,6331658130438056168,4687368.0,-2023.2127685546875,452113.71875,1903.61083984375,1573838400.0,4.0,46.0,1,0.0
4835,4282698810128407622,-3294213.5,-1936.0513916015625,398504.6875,1985.0640869140625,1560549600.0,3.0,-33.0,2,0.0
4836,239383414193271220,4818337.0,-2088.888427734375,692431.875,1839.67724609375,1571256600.0,6.0,48.0,3,110.0
4837,3149664818861695962,2190362.0,-1988.3369140625,577635.125,1926.263671875,1572016800.0,5.0,21.0,0,0.0
4838,4042524651186950460,3681012.75,-1979.844482421875,335038.6875,1939.7044677734375,1571301600.0,3.0,36.0,2,0.0
4839,3099244406292081736,4734476.0,-1997.3045654296875,345277.625,1929.7491455078125,1572025800.0,3.0,47.0,2,814.0
4840,3789371226082457377,5023723.0,-2097.27685546875,691199.0625,1831.730224609375,1565971800.0,6.0,50.0,3,215.0
4841,2392645972571463776,4412457.0,-1997.5328369140625,368548.78125,1927.2152099609375,1556384400.0,3.0,44.0,2,603.0
4842,4751311347043905063,2682987.75,-1969.3863525390625,344925.21875,1943.8443603515625,1577244000.0,3.0,26.0,2,44.0
4843,9077789824557957484,4766615.0,-1976.8544921875,263002.875,1950.5836181640625,1560179400.0,2.0,47.0,5,2056.0
4844,325130317902047089,-3290091.75,-1961.2325439453125,268562.6875,1959.0350341796875,1575513600.0,2.0,-33.0,5,0.0
4845,7436245370741257270,2195312.5,-2004.05517578125,716424.0,1915.2515869140625,1571968800.0,7.0,21.0,4,0.0
4846,7421483340559446037,4077509.25,-1984.74609375,333394.0,1937.54833984375,1581724800.0,3.0,40.0,2,1540.0
4847,6398157003537566161,4062388.75,-2069.083251953125,736037.25,1858.0213623046875,1555600200.0,7.0,40.0,4,887.0
4848,261465720671649560,693541.3125,-1962.1197509765625,696726.5,1950.6304931640625,1571856000.0,6.0,6.0,3,0.0
4849,3973779727721625741,3680650.0,-1977.8109130859375,323866.5625,1941.6929931640625,1571817600.0,3.0,36.0,2,611.0
4850,3833661754184874341,4095503.5,-2072.244140625,744761.4375,1855.150634765625,1583433000.0,7.0,40.0,4,3436.0
4851,5140914920744245175,-801856.0,-1949.528076171875,262776.09375,1956.106201171875,1582116000.0,2.0,-9.0,5,0.0
4852,7160815355068577454,4196753.0,-2050.1884765625,626928.5625,1875.403564453125,1575696000.0,6.0,41.0,3,309.0
4853,4625381223311044371,1194709.125,-1978.23046875,745760.75,1938.499755859375,1570334400.0,7.0,11.0,4,0.0
4854,8151887578554428853,1195120.875,-1979.5030517578125,763960.0625,1938.0980224609375,1582365600.0,7.0,11.0,4,0.0
4855,3072606320797746980,4179430.0,-1978.037841796875,295349.84375,1944.9437255859375,1571136000.0,2.0,41.0,5,0.0
4856,3267703439521401163,2701261.25,-2032.1939697265625,808295.5625,1892.860107421875,1570929600.0,8.0,27.0,5,87.0
4857,450734791261644028,1191813.25,-1968.78759765625,602496.1875,1942.215087890625,1571827200.0,6.0,11.0,3,0.0
4858,8519283750623571775,4688134.5,-2026.428466796875,464893.34375,1900.430908203125,1568964000.0,4.0,46.0,1,0.0
4859,8224943373968450555,4851329.5,-2090.83935546875,694623.3125,1837.8192138671875,1555632000.0,6.0,48.0,3,0.0
4860,5281701751821696939,4436907.0,-2045.078125,570857.625,1880.985107421875,1558540800.0,5.0,44.0,0,604.0
4861,6940500152880349650,2192000.0,-1993.8167724609375,626937.375,1922.266845703125,1565224800.0,6.0,21.0,3,0.0
4862,3282894905941093562,4224156.0,-2020.15234375,486607.34375,1903.9517822265625,1583351400.0,4.0,42.0,1,0.0
4863,2643784922979300684,3678525.75,-1964.3138427734375,249157.265625,1955.1024169921875,1571457600.0,2.0,36.0,5,103.0
4864,7538690099559687259,-2796706.75,-1930.4140625,443637.875,1987.920654296875,1569660000.0,4.0,-28.0,1,0.0
4865,2179593376665792398,4678625.0,-2099.78515625,758496.0,1829.111328125,1555698000.0,7.0,46.0,4,285.0
4866,1746885843433769690,689551.125,-1946.7017822265625,196889.203125,1956.51806640625,1570759200.0,1.0,6.0,5,0.0
4867,3834488920819786872,2187728.0,-1978.681396484375,488176.90625,1933.7589111328125,1559308800.0,4.0,21.0,1,0.0
4868,2748700840153803073,-806920.25,-1929.91943359375,759071.625,1988.1146240234375,1581237600.0,7.0,-9.0,4,0.0
4869,8731042571705394194,690405.1875,-1950.495361328125,363557.53125,1953.236328125,1571892000.0,3.0,6.0,2,0.0
4870,6768546132733931442,2195312.5,-2004.05517578125,716424.0,1915.2515869140625,1572165600.0,7.0,21.0,4,0.0
4871,2885674777892762566,2192000.0,-1993.8167724609375,626937.375,1922.266845703125,1569976800.0,6.0,21.0,3,0.0
4872,2384982487157903431,4182995.25,-1997.58251953125,386535.9375,1925.6197509765625,1570473600.0,3.0,41.0,2,336.0
4873,7914681191337760552,5283189.0,-2129.3076171875,761056.6875,1799.7559814453125,1563822600.0,7.0,52.0,4,0.0
4874,5454133039394321621,4716143.0,-2098.2119140625,745699.25,1830.59912109375,1568999400.0,7.0,47.0,4,1470.0
4875,1460383931194598591,690405.1875,-1950.495361328125,363557.53125,1953.236328125,1568282400.0,3.0,6.0,2,0.0
4876,2608705134760408699,1696571.75,-1995.850341796875,780443.25,1924.3448486328125,1572324000.0,7.0,16.0,4,0.0
4877,6848511644149776342,3185788.5,-1993.1627197265625,460264.59375,1924.31201171875,1570612800.0,4.0,31.0,1,0.0
4878,4862320296445693639,4177986.5,-1968.340576171875,249748.015625,1954.669921875,1571265600.0,2.0,41.0,5,0.0
4879,896911149039919220,690405.1875,-1950.495361328125,363557.53125,1953.236328125,1571265600.0,3.0,6.0,2,0.0
4880,4280371075428618740,4444339.0,-2013.2938232421875,433983.71875,1911.880859375,1563393000.0,4.0,44.0,1,164.0
4881,3049049343851762970,-804476.4375,-1935.7611083984375,577863.9375,1975.008056640625,1581578400.0,5.0,-9.0,0,107.0
4882,1139157174154611422,3844178.0,-2051.454833984375,689289.1875,1873.820068359375,1569444600.0,6.0,38.0,3,89.0
4883,5506980730439554177,4493097.5,-2004.4459228515625,392020.21875,1920.9227294921875,1558366800.0,3.0,44.0,2,397.0
4884,6874763595913745955,1688455.125,-1969.1295166015625,476122.78125,1940.62939453125,1569988800.0,4.0,16.0,1,0.0
4885,3586736501813405227,3686990.0,-2007.4241943359375,484408.5625,1913.386474609375,1572468000.0,4.0,36.0,1,54.0
4886,3092989579479275730,4685897.0,-2016.7900390625,426554.9375,1909.96875,1570958400.0,4.0,46.0,1,0.0
4887,8489440324748797826,3681012.75,-1979.844482421875,335038.6875,1939.7044677734375,1571769600.0,3.0,36.0,2,0.0
4888,4637483393677160666,2682987.75,-1969.3863525390625,344925.21875,1943.8443603515625,1567632000.0,3.0,26.0,2,0.0
4889,778606928099979469,1696571.75,-1995.850341796875,780443.25,1924.3448486328125,1576682400.0,7.0,16.0,4,0.0
4890,4635598509953128365,3201418.0,-2043.857421875,769870.3125,1881.3868408203125,1569943200.0,7.0,32.0,4,0.0
4891,3785956541202734528,2685026.5,-1979.1888427734375,422010.5625,1934.83642578125,1567308000.0,4.0,26.0,1,0.0
4892,1750265482077880642,1685851.25,-1957.4244384765625,323984.40625,1950.25537109375,1571409600.0,3.0,16.0,2,0.0
4893,6776110665440196868,-4303130.0,-1893.2745361328125,541554.5,2036.415771484375,1573233600.0,5.0,-44.0,0,282.0
4894,6389171282342625385,4748461.5,-2007.6346435546875,385042.75,1919.509765625,1561830600.0,3.0,47.0,2,415.0
4895,7011450827499399929,5465744.5,-2124.46484375,713937.6875,1804.8193359375,1560207600.0,7.0,54.0,4,2166.0
4896,6442550432609384556,4618325.5,-2049.7548828125,566824.8125,1877.19482421875,1568904600.0,5.0,46.0,0,286.0
4897,5021044918182172048,5413619.5,-2093.792236328125,621201.25,1836.296142578125,1570470000.0,6.0,54.0,3,101.0
4898,6070982374333970976,3194993.5,-2025.4471435546875,660203.625,1896.2728271484375,1571791200.0,6.0,31.0,3,0.0
4899,3820927241328002281,1191175.0,-1966.55078125,566122.0625,1943.3006591796875,1571872800.0,5.0,11.0,0,0.0
4900,747362891263749266,1186963.625,-1947.8837890625,206856.953125,1957.306396484375,1570377600.0,2.0,11.0,5,0.0
4901,2304480989014506720,5339187.0,-2071.49267578125,556908.375,1858.809326171875,1565812800.0,5.0,53.0,0,778.0
4902,2894551720958269632,1690802.5,-1977.798095703125,580587.9375,1934.5989990234375,1565628000.0,5.0,16.0,0,0.0
4903,4316437760359195724,4793875.5,-2071.796630859375,630272.8125,1856.3172607421875,1559920800.0,6.0,47.0,3,0.0
4904,14946743510002299,-806562.3125,-1930.5966796875,735431.0625,1986.314208984375,1570005600.0,7.0,-9.0,4,0.0
4905,7539730333622125383,1692025.375,-1981.926513671875,628248.0625,1932.002197265625,1571013600.0,6.0,16.0,3,0.0
4906,484016485161071845,-1807520.0,-1909.599853515625,735676.1875,2011.6175537109375,1582092000.0,7.0,-19.0,4,0.0
4907,4699041285874577548,693541.3125,-1962.1197509765625,696726.5,1950.6304931640625,1575830400.0,6.0,6.0,3,0.0
4908,5510069779297334670,3345730.25,-1968.7174072265625,291779.1875,1948.439208984375,1566427800.0,2.0,33.0,5,147.0
4909,8286795437342023434,1187218.375,-1949.4959716796875,243261.875,1955.6202392578125,1569201600.0,2.0,11.0,5,0.0
4910,8220827632705562794,3182392.75,-1977.611083984375,360291.8125,1938.7911376953125,1570512000.0,3.0,31.0,2,0.0
4911,2897400753803294730,3699158.5,-2048.072509765625,697292.8125,1876.8199462890625,1571901600.0,6.0,36.0,3,0.0
4912,4890078319110673769,-4302803.0,-1894.4547119140625,537235.5,2035.1876220703125,1576881600.0,5.0,-44.0,0,0.0
4913,4358524948959337173,194123.875,-1954.140380859375,848417.75,1965.7730712890625,1584004800.0,8.0,1.0,5,0.0
4914,8040561607913473047,693541.3125,-1962.1197509765625,696726.5,1950.6304931640625,1571457600.0,6.0,6.0,3,133.0
4915,2023028626469218776,1692025.375,-1981.926513671875,628248.0625,1932.002197265625,1571692800.0,6.0,16.0,3,38.0
4916,9154967468568102562,-3294213.5,-1936.0513916015625,398504.6875,1985.0640869140625,1557072000.0,3.0,-33.0,2,94.0
4917,2843103754287594325,3678810.25,-1966.3218994140625,260332.515625,1953.08984375,1571316000.0,2.0,36.0,5,0.0
4918,829966867489967288,4190788.75,-2030.0428466796875,535758.25,1894.33544921875,1572108000.0,5.0,41.0,0,361.0
4919,2951123436286228129,3566881.5,-2037.02197265625,661602.6875,1886.4207763671875,1555424400.0,6.0,35.0,3,1944.0
4920,7294904050188881333,3686990.0,-2007.4241943359375,484408.5625,1913.386474609375,1572261600.0,4.0,36.0,1,0.0
4921,6001604374337447652,1690802.5,-1977.798095703125,580587.9375,1934.5989990234375,1558612800.0,5.0,16.0,0,0.0
4922,6084904260205557478,1698198.75,-2000.4503173828125,828148.4375,1922.147705078125,1571402400.0,8.0,16.0,5,0.0
4923,541080942433005629,-806562.3125,-1930.5966796875,735431.0625,1986.314208984375,1580577600.0,7.0,-9.0,4,0.0
4924,4486839600337195948,1698198.75,-2000.4503173828125,828148.4375,1922.147705078125,1582190400.0,8.0,16.0,5,0.0
4925,5137964672433216852,4757644.0,-2086.76904296875,693932.1875,1841.6605224609375,1563203400.0,6.0,47.0,3,514.0
4926,3884513970827817080,2701261.25,-2032.1939697265625,808295.5625,1892.860107421875,1570804800.0,8.0,27.0,5,0.0
4927,3130346387165880151,1696571.75,-1995.850341796875,780443.25,1924.3448486328125,1585233600.0,7.0,16.0,4,0.0
4928,8610499578405161957,4337096.5,-2028.44091796875,511029.0,1896.5428466796875,1584378000.0,5.0,43.0,0,3304.0
4929,2309748314702665758,-305068.46875,-1945.056640625,379545.65625,1959.3004150390625,1558934400.0,3.0,-4.0,2,0.0
4930,7929700898996635270,1194709.125,-1978.23046875,745760.75,1938.499755859375,1571752800.0,7.0,11.0,4,0.0
4931,6125667162076998773,3698412.5,-2045.8978271484375,686119.4375,1878.714111328125,1570010400.0,6.0,36.0,3,0.0
4932,4820383237960021374,5266336.5,-2046.6787109375,481335.9375,1883.667236328125,1565821800.0,4.0,52.0,1,402.0
4933,2875425420230071837,-2305477.25,-1906.5614013671875,664219.625,2014.2901611328125,1563280800.0,6.0,-24.0,3,0.0
4934,2737694164629109757,3616708.75,-2000.825927734375,456463.25,1919.2166748046875,1556296200.0,4.0,36.0,1,0.0
4935,5648021666699157947,689551.125,-1946.7017822265625,196889.203125,1956.51806640625,1564039200.0,1.0,6.0,5,0.0
4936,8278948929748900788,4687368.0,-2023.2127685546875,452113.71875,1903.61083984375,1571510400.0,4.0,46.0,1,0.0
4937,3478130867238422069,4665444.5,-2085.578125,704162.3125,1842.708984375,1568997600.0,7.0,46.0,4,1221.0
4938,1422422374862071366,4190788.75,-2030.0428466796875,535758.25,1894.33544921875,1570874400.0,5.0,41.0,0,0.0
4939,2232155093332496189,689547.0625,-1946.68115234375,195787.921875,1956.544189453125,1571131200.0,1.0,6.0,5,0.0
4940,6049145121365801869,2369220.0,-2018.52294921875,791174.875,1904.617919921875,1569549000.0,7.0,23.0,4,0.0
4941,6789323271613125351,3185788.5,-1993.1627197265625,460264.59375,1924.31201171875,1572000000.0,4.0,31.0,1,0.0
4942,8740008206118967726,691733.6875,-1955.62890625,530131.8125,1951.276123046875,1571445600.0,5.0,6.0,0,0.0
4943,1830591630089429957,-3316729.25,-1863.0986328125,788325.625,2066.848876953125,1570377600.0,7.0,-34.0,4,0.0
4944,4557559532455928229,2184501.25,-1964.4224853515625,349410.125,1946.018798828125,1569962400.0,3.0,21.0,2,0.0
4945,689926672914200247,4064779.0,-2053.2861328125,661624.9375,1872.312744140625,1555357200.0,6.0,40.0,3,2722.0
4946,5157203466840454535,3947847.25,-2059.95263671875,713005.1875,1866.2537841796875,1582834200.0,7.0,39.0,4,0.0
4947,7843061635485747022,3703626.5,-2060.529541015625,760828.0,1866.0980224609375,1571419200.0,7.0,37.0,4,194.0
4948,7077239191993309195,-1303996.0,-1927.7239990234375,608448.25,1986.272705078125,1580942400.0,6.0,-14.0,3,0.0
4949,3701835076748022966,-1300586.0,-1940.9600830078125,406781.78125,1968.1951904296875,1557830400.0,4.0,-14.0,1,229.0
4950,6432366075789216663,-1298983.5,-1951.7161865234375,260262.453125,1956.290283203125,1578744000.0,2.0,-13.0,5,0.0
4951,5711560061121801593,3680650.0,-1977.8109130859375,323866.5625,1941.6929931640625,1555492800.0,3.0,36.0,2,531.0
4952,963110302568747077,1187086.25,-1948.68212890625,225060.0,1956.45751953125,1572146400.0,2.0,11.0,5,0.0
4953,6305128299746659732,4340475.5,-2071.88720703125,700687.5625,1855.4129638671875,1556640000.0,7.0,43.0,4,1141.0
4954,795371764810403598,4762562.0,-2067.062255859375,616328.9375,1860.849853515625,1560438600.0,6.0,47.0,3,2064.0
4955,1578034660562008538,2686377.25,-1984.93212890625,466287.28125,1929.760986328125,1569960000.0,4.0,26.0,1,69.0
4956,8971820076050363193,3681012.75,-1979.844482421875,335038.6875,1939.7044677734375,1571282400.0,3.0,36.0,2,0.0
4957,827402822110936892,3981142.0,-1970.700439453125,269613.5,1950.845947265625,1584393600.0,2.0,39.0,5,2560.0
4958,3386448930936890833,689547.0625,-1946.68115234375,195787.921875,1956.544189453125,1571044800.0,1.0,6.0,5,77.0
4959,6277916614055893093,192526.828125,-1947.0577392578125,348983.0,1955.8775634765625,1580947200.0,3.0,1.0,2,0.0
4960,143762373019394371,-2804346.25,-1902.6363525390625,624900.1875,2019.64892578125,1568306400.0,6.0,-29.0,3,360.0
4961,8028220136038643634,3371278.75,-1978.4569091796875,350087.53125,1939.0958251953125,1573684800.0,3.0,33.0,2,947.0
4962,8579125488821539287,193464.328125,-1950.4725341796875,684266.375,1961.175048828125,1560489600.0,6.0,1.0,3,0.0
4963,2003317015937414255,3201418.0,-2043.857421875,769870.3125,1881.3868408203125,1570824000.0,7.0,32.0,4,0.0
4964,92614876337505187,3189987.25,-2009.1024169921875,560228.625,1910.1461181640625,1570365600.0,5.0,31.0,0,0.0
4965,289912543347715741,4661831.5,-2046.116943359375,546682.8125,1880.93359375,1560208200.0,5.0,46.0,0,0.0
4966,6844982925011991073,3601234.25,-1974.6083984375,311133.15625,1944.3123779296875,1554741600.0,3.0,36.0,2,870.0
4967,169914412920587362,4188149.25,-2020.0615234375,490174.5,1903.8511962890625,1572331200.0,4.0,41.0,1,78.0
4968,3110471161540987268,2682987.75,-1969.3863525390625,344925.21875,1943.8443603515625,1571632800.0,3.0,26.0,2,0.0
4969,6536087319494253421,4200078.5,-2060.3564453125,672518.6875,1865.9796142578125,1565940000.0,6.0,42.0,3,284.0
4970,8388027761279845546,4695004.0,-2052.270751953125,567126.0,1875.060546875,1556011200.0,5.0,46.0,0,0.0
4971,8404207531658751783,3680650.0,-1977.8109130859375,323866.5625,1941.6929931640625,1571246400.0,3.0,36.0,2,0.0
4972,864169722288728282,-806920.25,-1929.91943359375,759071.625,1988.1146240234375,1555502400.0,7.0,-9.0,4,169.0
4973,2027720403755225850,4446537.0,-2095.763427734375,784104.375,1833.186279296875,1558720200.0,7.0,44.0,4,0.0
4974,2116075060907943775,2193432.75,-1998.3656005859375,667106.0625,1919.0799560546875,1580496000.0,6.0,21.0,3,0.0
4975,8518388156510883464,-801856.0,-1949.528076171875,262776.09375,1956.106201171875,1573514400.0,2.0,-9.0,5,0.0
4976,8483453691943776273,3763016.0,-1966.5877685546875,258050.65625,1953.410888671875,1556820600.0,2.0,37.0,5,0.0
4977,3742625928820706351,1190870.625,-1965.4566650390625,547935.375,1943.8717041015625,1570444800.0,5.0,11.0,0,0.0
4978,537341591013537092,3391155.0,-2045.417236328125,740301.125,1879.5103759765625,1581523200.0,7.0,33.0,4,4736.0
4979,5740326111797632834,3202031.0,-2045.5037841796875,779532.625,1880.087158203125,1572230400.0,7.0,32.0,4,511.0
