,record_id,train,fold
1703,4637150432998227790,train,0
1704,7846569101094390249,train,0
1705,7585858441246533693,train,0
1706,3472253020467177020,train,0
1707,1779786440979055046,train,0
1708,5164391251190575460,train,0
1709,4815487340040963282,train,0
1710,5204886827390990158,train,0
1711,6825606261523617063,train,0
1712,5983235306259223654,train,0
1713,5836437138891764759,train,0
1714,2106526908812466758,train,0
1715,726076116291049753,train,0
1716,7501578326853460436,train,0
1717,4637493626503267388,train,0
1718,5984438207753983967,train,0
1719,599267160186782087,train,0
1720,1110097236055267862,train,0
1721,1925092644548228590,train,0
1722,6175214916169600295,train,0
1723,7518306418178016426,train,0
1724,5913592745484619142,train,0
1725,4193653470060032950,train,0
1726,8154047530437650932,train,0
1727,5924458443057310958,train,0
1728,1595101630511152335,train,0
1729,8177188003417235784,train,0
1730,5973613978325877352,train,0
1731,1229527322476278240,train,0
1732,666432904737293168,train,0
1733,8460389315886569925,train,0
1734,1330519087531585995,train,0
1735,6291423507003082852,train,0
1736,1008786564566646931,train,0
1737,3504140706133999771,train,0
1738,402919478960800998,train,0
1739,1245802089311417052,train,0
1740,501768315851900964,train,0
1741,7883138526669495557,train,0
1742,1196475660282140083,train,0
1743,7085664029330664354,train,0
1744,3343199107425326942,train,0
1745,3004622751606924965,train,0
1746,7540016864494528159,train,0
1747,4737020263343262653,train,0
1748,56444478279354234,train,0
1749,6433021668097462920,train,0
1750,8438286845763647331,train,0
1751,6655346320486125827,train,0
1752,6664224564295250222,train,0
1753,810786239159032832,train,0
1754,4037060765729202781,train,0
1755,6581959510364812941,train,0
1756,3371635388520693259,train,0
1757,1389035126267586977,train,0
1758,3413532542972092673,train,0
1759,1938975805854207042,train,0
1760,5963697177478469238,train,0
1761,8656707129988451421,train,0
1762,4605350457966715935,train,0
1763,2604183610837690750,train,0
1764,1252539099206837899,train,0
1765,355981598128353055,train,0
1766,8188274801017135239,train,0
1767,7222761196555232480,train,0
1768,9189545159899804078,train,0
1769,6692262202703254298,train,0
1770,7614658005627539726,train,0
1771,4096482413620444047,train,0
1772,5140754127692673069,train,0
1773,6012491696585329686,train,0
1774,4356869152383681836,train,0
1775,8798732633992814979,train,0
1776,4905229679090528838,train,0
1777,3599684856341190225,train,0
1778,4747604908830153668,train,0
1779,1944255890651033434,train,0
1780,3333972153431784177,train,0
1781,6869729280034589385,train,0
1782,6793715686906847341,train,0
1783,3989425671370658577,train,0
1784,695545958454065434,train,0
1785,6724269270679360694,train,0
1786,4753721162146829385,train,0
1787,1934392140622233734,train,0
1788,6517070851338554382,train,0
1789,7943922830787851885,train,0
1790,6771112627473627523,train,0
1791,7553967321149209159,train,0
1792,4194366062057939543,train,0
1793,7538176804856140538,train,0
1794,6340726829065895227,train,0
1795,2169129134406052291,train,0
1796,7472157776175240361,train,0
1797,5084354434729663382,train,0
1798,7091154375278055761,train,0
1799,6779936422119083920,train,0
1800,6883687523618562245,train,0
1801,7478233343031921274,train,0
1802,170888959230435248,train,0
1803,8743683406450505971,train,0
1804,3882234589072415097,train,0
1805,3693067868351277354,train,0
1806,4161090515920358187,train,0
1807,3677428336944916476,train,0
1808,8768107842253598656,train,0
1809,3948833192243503052,train,0
1810,3489522788842906368,train,0
1811,8065317774329279390,train,0
1812,7605019426903695080,train,0
1813,9096862976550337427,train,0
1814,387499466910140249,train,0
1815,2058657929544957371,train,0
1816,5350361525622162881,train,0
1817,1700889000548632660,train,0
1818,8755349358778427793,train,0
1819,6936225560682582247,train,0
1820,4831961142168438445,train,0
1821,1133715384878180730,train,0
1822,7507502681827640939,train,0
1823,929799133695385329,train,0
1824,3814517512500130081,train,0
1825,1323566606405270145,train,0
1826,3140999498485873235,train,0
1827,9174362121845522652,train,0
1828,7314112752806418573,train,0
1829,4698761895404050756,train,0
1830,2258689853896449099,train,0
1831,2409446941114786269,train,0
1832,3803890552424103978,train,0
1833,1291461963061487978,train,0
1834,6036930586164754824,train,0
1835,606023465519075574,train,0
1836,5225928569381155176,train,0
1837,5853366251233153126,train,0
1838,7683536562429644278,train,0
1839,4511446712708690053,train,0
1840,6412186956179215250,train,0
1841,5648021666699157947,train,0
1842,7334261402387441895,train,0
1843,494151269551416294,train,0
1844,5143167120660465558,train,0
1845,4820493287449655424,train,0
1846,325130317902047089,train,0
1847,8680237452812866033,train,0
1848,131469738030755980,train,0
1849,8329718950913749878,train,0
1850,6883254789412216624,train,0
1851,6660188848145212538,train,0
1852,3936691710007868724,train,0
1853,791981622170001039,train,0
1854,303147549640399698,train,0
1855,6105882742661788832,train,0
1856,3475476296226873434,train,0
1857,1781907970265164889,train,0
1858,1263059953038311441,train,0
1859,7498444492125035363,train,0
1860,6679960378365795654,train,0
1861,6717665355250535044,train,0
1862,4548338507223260399,train,0
1863,8212167653379464634,train,0
1864,2800290751237250759,train,0
1865,938693354601637937,train,0
1866,7121955871337538253,train,0
1867,3212181241048095757,train,0
1868,1285076299792024371,train,0
1869,9049067243332221755,train,0
1870,2258670525118130428,train,0
1871,6557104033534672389,train,0
1872,785440990963845148,train,0
1873,1951326586375911866,train,0
1874,5638770904239151924,train,0
1875,1652407804918799786,train,0
1876,2284880974378626151,train,0
1877,2639483074046225726,train,0
1878,141700574303841134,train,0
1879,9015354623959997065,train,0
1880,2033334558492495545,train,0
1881,2633708631687920358,train,0
1882,716845842336674085,train,0
1883,3429362132241430349,train,0
1884,7625455440471071158,train,0
1885,5301575602062255966,train,0
1886,3747936408040676130,train,0
1887,8428430855974435825,train,0
1888,8003839545510807153,train,0
1889,4884842522482925993,train,0
1890,8555248812708292858,train,0
1891,2507737060725288926,train,0
1892,5786198772791162489,train,0
1893,2717134907071004449,train,0
1894,7354107621468254063,train,0
1895,6499626369707272725,train,0
1896,9194855700029871880,train,0
1897,2982278182184885679,train,0
1898,8353976213207480278,train,0
1899,1701795769707286524,train,0
1900,2378736447495819160,train,0
1901,4328367478483369245,train,0
1902,5273498453547905093,train,0
1903,3523649418225697555,train,0
1904,8992122570735570150,train,0
1905,1147868300036628439,train,0
1906,2340627639389994088,train,0
1907,3466166597108056155,train,0
1908,8780364994600065282,train,0
1909,70433139550116768,train,0
1910,7417047505549356442,train,0
1911,4048738989724846130,train,0
1912,2231300612503683674,train,0
1913,6366076074130833124,train,0
1914,1667162139855188577,train,0
1915,448636586684168088,train,0
1916,3281673944266777948,train,0
1917,705643991196319434,train,0
1918,1205648266305997946,train,0
1919,3764955469203388164,train,0
1920,2662647634805470655,train,0
1921,272444935524777887,train,0
1922,3720757863344350563,train,0
1923,3668235273722408860,train,0
1924,6006959871095216760,train,0
1925,8413682501236014870,train,0
1926,7302323418458093367,train,0
1927,1350916602879871862,train,0
1928,4043069155202175136,train,0
1929,6872480226331530282,train,0
1930,366468157834402320,train,0
1931,239075508092362330,train,0
1932,281394374972226596,train,0
1933,8719295068870713656,train,0
1934,4444732838202685253,train,0
1935,2114136689781230750,train,0
1936,9144759415970649638,train,0
1937,3532573655317315343,train,0
1938,587540132435584279,train,0
1939,7091772834085833777,train,0
1940,2570513410499887425,train,0
1941,4402141902595942669,train,0
1942,105587646388581681,train,0
1943,3659608522529780181,train,0
1944,4619445767560422875,train,0
1945,1978931258526393874,train,0
1946,3741669067606022130,train,0
1947,5326464410838162178,train,0
1948,4192542412768846594,train,0
1949,455690653810836558,train,0
1950,5578357809756671740,train,0
1951,4852186646878072782,train,0
1952,3942432171567587036,train,0
1953,1769824664079634344,train,0
1954,3475825595957047843,train,0
1955,8595746881781640590,train,0
1956,5413894462086002331,train,0
1957,3051708072632376136,train,0
1958,4249611531634277938,train,0
1959,8661167685674616957,train,0
1960,7071022491217576984,train,0
1961,4011624970087485895,train,0
1962,5368264891732768648,train,0
1963,3128598731219616452,train,0
1964,5646069292049808739,train,0
1965,371879751740952241,train,0
1966,8584292250729459693,train,0
1967,4668743094973273475,train,0
1968,3799708517208668122,train,0
1969,1123139137613199345,train,0
1970,9018832040739466086,train,0
1971,23148195217539736,train,0
1972,8240356849063232241,train,0
1973,2657333684746588727,train,0
1974,644142859261622856,train,0
1975,5768808458829394538,train,0
1976,5972072989607016543,train,0
1977,7237700118045892559,train,0
1978,8836879735347028292,train,0
1979,2116075060907943775,train,0
1980,5547692793740362690,train,0
1981,1665446684738585098,train,0
1982,7564593489934770540,train,0
1983,6579189015436375241,train,0
1984,5624839199962053946,train,0
1985,4523986470686888367,train,0
1986,354290372669231673,train,0
1987,567712687119271621,train,0
1988,5250895750034545198,train,0
1989,8548124609362926698,train,0
1990,216299709407787984,train,0
1991,412910153392218949,train,0
1992,472082134691573898,train,0
1993,8922161202934306484,train,0
1994,2251366702135417258,train,0
1995,6583623963251728358,train,0
1996,8609966224058370974,train,0
1997,4682335592632545927,train,0
1998,7160226366369494471,train,0
1999,6699656221142838773,train,0
2000,9184606720515291581,train,0
2001,1842536501761948836,train,0
2002,8303398264134566930,train,0
2003,672670255100641286,train,0
2004,1477044348160781828,train,0
2005,5778556175449724956,train,0
2006,6123934300912947426,train,0
2007,4406440122319875576,train,0
2008,6712415217410674224,train,0
2009,8918336911934013883,train,0
2010,8424998120199351891,train,0
2011,5967528983856846475,train,0
2012,903099680018373859,train,0
2013,76156198970431372,train,0
2014,8149643098707630926,train,0
2015,8464708172064786982,train,0
2016,3112909950678490082,train,0
2017,3807254460358768367,train,0
2018,5115930065270704743,train,0
2019,316709811839818296,train,0
2020,3955168693247466189,train,0
2021,3892825614178586569,train,0
2022,9136475892082847436,train,0
2023,3284587537056036762,train,0
2024,5623083514524109269,train,0
2025,6499237992830000224,train,0
2026,3832546449474580641,train,0
2027,2754270707442252425,train,0
2028,4350533112864860636,train,0
2029,135845313190230696,train,0
2030,292527984711469284,train,0
2031,4578843693121349387,train,0
2032,9052668895427991638,train,0
2033,1500022636801002491,train,0
2034,5507195624337520360,train,0
2035,2597285030141242843,train,0
2036,5077296740911904436,train,0
2037,21088901395018470,train,0
2038,3311756333155341538,train,0
2039,2314448854717375026,train,0
2040,138132658095449980,train,0
2041,3589121767244513856,train,0
2042,284234290367758476,train,0
2043,5831042779210657574,train,0
2044,561562805811165641,train,0
2045,4392468610188502244,train,0
2046,4646161838576623924,train,0
2047,4378642960782334897,train,0
2048,2554889152868511430,train,0
2049,928132027413662149,train,0
2050,428536190642304669,train,0
2051,569429604928793075,train,0
2052,530685576832134542,train,0
2053,8500036031219987866,train,0
2054,3377204706651261452,train,0
2055,6243229633104842681,train,0
2056,8931245635632184048,train,0
2057,4038396582514470033,train,0
2058,1426833479689391953,train,0
2059,5281962862255969597,train,0
2060,5322599267087334859,train,0
2061,6800558756216185574,train,0
2062,3449615627078942920,train,0
2063,559569049331053736,train,0
2064,1904560824395090942,train,0
2065,1894628846833478982,train,0
2066,6783958780543144690,train,0
2067,740772686253302059,train,0
2068,7085223616322940129,train,0
2069,651979669753204357,train,0
2070,9045709846571479131,train,0
2071,1527444113371170022,train,0
2072,3752671648414351497,train,0
2073,6312820853414938450,train,0
2074,706446834852158837,train,0
2075,8723724467983321056,train,0
2076,5116373701397424965,train,0
2077,8382723962917645879,train,0
2078,6481826066533111256,train,0
2079,6808176707672466872,train,0
2080,6569861324614606353,train,0
2081,8005446436096974194,train,0
2082,2601911791137874342,train,0
2083,7003212283595713247,train,0
2084,3504719776739651842,train,0
2085,1168782773073372571,train,0
2086,2711167841716224373,train,0
2087,7539458802109564921,train,0
2088,7537544899738063988,train,0
2089,4159915653983864758,train,0
2090,4240073737351253184,train,0
2091,6941087123078668395,train,0
2092,1322472502488949037,train,0
2093,6547735628981251995,train,0
2094,5126224394520758059,train,0
2095,1085764603771625844,train,0
2096,7138485972173200775,train,0
2097,6393131652264925494,train,0
2098,5876584674363109732,train,0
2099,3604554488656123850,train,0
2100,7739185040076232942,train,0
2101,8087599961765033570,train,0
2102,6137610787575525723,train,0
2103,543652448495242680,train,0
2104,8926600607483971950,train,0
2105,9075901788847343930,train,0
2106,3138531162261059727,train,0
2107,5212460611733060359,train,0
2108,5945341935430846278,train,0
2109,906867370679348686,train,0
2110,3998049245433472660,train,0
2111,601198686637861027,train,0
2112,6826315074730058840,train,0
2113,7513581712136634077,train,0
2114,3271870072670122855,train,0
2115,1957587466503154547,train,0
2116,6163645574084089927,train,0
2117,7122065683028931194,train,0
2118,5854197391738498837,train,0
2119,371668840224113384,train,0
2120,1888610400209998556,train,0
2121,8733462350995298056,train,0
2122,777056379947143323,train,0
2123,7655345709202647150,train,0
2124,6504925522267881749,train,0
2125,8625832057147390748,train,0
2126,2257176275055858028,train,0
2127,3492525894690498442,train,0
2128,8738650827895561433,train,0
2129,482823454507455650,train,0
2130,5711155772978999133,train,0
2131,1070212267765581096,train,0
2132,4264915300965923243,train,0
2133,8885637607748421966,train,0
2134,226850310204784884,train,0
2135,9133447216253395264,train,0
2136,8116173336822369537,train,0
2137,7018055562618447869,train,0
2138,8505528175054225855,train,0
2139,2406445493986207321,train,0
2140,5338700756635301176,train,0
2141,2059450035401706380,train,0
2142,58009468794386394,train,0
2143,4952589202026468474,train,0
2144,4862784329062047078,train,0
2145,5184948874458498360,train,0
2146,2121216123703238247,train,0
2147,3941435725061807332,train,0
2148,5637003908731467081,train,0
2149,781657656621608439,train,0
2150,2308144026411397124,train,0
2151,8771865209574670852,train,0
2152,1954164131991658153,train,0
2153,2058532300610809568,train,0
2154,392710753316722157,train,0
2155,4210395710999376233,train,0
2156,2717369494481205745,train,0
2157,3342694333419655773,train,0
2158,344916245220579986,train,0
2159,6738719548944392454,train,0
2160,1973260351853862088,train,0
2161,3288592134767369394,train,0
2162,3838760855382647823,train,0
2163,9101215662615145728,train,0
2164,5238279066818481170,train,0
2165,7878963680750647594,train,0
2166,6151239026888552539,train,0
2167,7591471045708159195,train,0
2168,2940662393215374276,train,0
2169,573615228218894144,train,0
2170,8975627979200499285,train,0
2171,5754456655737717190,train,0
2172,4875136848100209451,train,0
2173,6226548795031624554,train,0
2174,298714447141321370,train,0
2175,6883413461537954460,train,0
2176,1791592123839776894,train,0
2177,6671738263084641658,train,0
2178,1037637192748343195,train,0
2179,7067416622020016149,train,0
2180,4799772305869466534,train,0
2181,6773458741947465627,train,0
2182,6440262862620990971,train,0
2183,1892859265601690387,train,0
2184,1199589900615012284,train,0
2185,6963542164867793791,train,0
2186,6317812053717439175,train,0
2187,6805626121242783055,train,0
2188,8422341774801019578,train,0
2189,4520877944732149485,train,0
2190,3260221891027824651,train,0
2191,2625320364518108036,train,0
2192,9201639692106934662,train,0
2193,4007923505876932021,train,0
2194,8653298002995759592,train,0
2195,393224595345638678,train,0
2196,5681942417180859335,train,0
2197,1479036937856347275,train,0
2198,8970190022020592339,train,0
2199,6743942877010019677,train,0
2200,2119082507816498386,train,0
2201,808285512466556250,train,0
2202,4235482590896276935,train,0
2203,8958902779232266663,train,0
2204,519961873070822762,train,0
2205,2467066815208451621,train,0
2206,8806870399171103271,train,0
2207,8947996672578254630,train,0
2208,8587263709454024126,train,0
2209,4215397910819193996,train,0
2210,3906068129186834290,train,0
2211,8162592477111226370,train,0
2212,1486842250998500469,train,0
2213,6536087319494253421,train,0
2214,4775791600529013154,train,0
2215,1292448293682288224,train,0
2216,7786633034217288736,train,0
2217,650925787374232135,train,0
2218,7858341686987426931,train,0
2219,4435769012356201548,train,0
2220,7429113275832644629,train,0
2221,2846935166932012896,train,0
2222,5139065492614981276,train,0
2223,510723066462790729,train,0
2224,3566526337169636656,train,0
2225,4585072418088253045,train,0
2226,1831549884118961747,train,0
2227,8532769967281643878,train,0
2228,6015501756052512835,train,0
2229,45607936615499647,train,0
2230,1607080027380233188,train,0
2231,6658329925239515493,train,0
2232,1420516558022646591,train,0
2233,8831666985970417725,train,0
2234,8514584651280591441,train,0
2235,8158921895247107764,train,0
2236,3516759889828185992,train,0
2237,7417703157068105522,train,0
2238,870792026955917466,train,0
2239,5306045028059319725,train,0
2240,5207014184244864,train,0
2241,133146624923541658,train,0
2242,3757485021068469071,train,0
2243,9142849459472301362,train,0
2244,6239423031337726377,train,0
2245,3791808862428845136,train,0
2246,5631682438782715728,train,0
2247,2402997365371102740,train,0
2248,1375101225394770467,train,0
2249,2847243328914735428,train,0
2250,5360652886634661149,train,0
2251,8657713088138480763,train,0
2252,4516785866099839954,train,0
2253,8403764595865829149,train,0
2254,3534871361499073372,train,0
2255,1468919879102068787,train,0
2256,7858778377624946562,train,0
2257,3969777303977391968,train,0
2258,162861273424379280,train,0
2259,5493052807595433139,train,0
2260,1880002797987032784,train,0
2261,7185998216704020771,train,0
2262,8887996228742959938,train,0
2263,1536477358440195952,train,0
2264,231445831474451074,train,0
2265,7628746296523105347,train,0
2266,4576252001708805575,train,0
2267,164601384089631726,train,0
2268,3557569540621408080,train,0
2269,2177596243580529537,train,0
2270,5870390550991490555,train,0
2271,7076211020707831297,train,0
2272,3822601585994495377,train,0
2273,5083215170554044139,train,0
2274,6492896454001367120,train,0
2275,2531807398826296967,train,0
2276,9006488511699401048,train,0
2277,6810497159859829589,train,0
2278,6863247646718290660,train,0
2279,3447949834953717160,train,0
2280,2691806228410147939,train,0
2281,6747620254546399577,train,0
2282,7804704843731305075,train,0
2283,7372949449098312783,train,0
2284,1169293641762267681,train,0
2285,5660788480503528462,train,0
2286,7736550576638157629,train,0
2287,4015074671442247343,train,0
2288,8023846958226777367,train,0
2289,447328633590692520,train,0
2290,4262839634575257075,train,0
2291,2929250181559240757,train,0
2292,5833914761497313831,train,0
2293,8783267855406472175,train,0
2294,6376650790887646489,train,0
2295,7843978110964863866,train,0
2296,1425256799199207928,train,0
2297,1017966561291686881,train,0
2298,2687661999956176251,train,0
2299,6005063853321876846,train,0
2300,7009285854116140398,train,0
2301,6038600727896931624,train,0
2302,2275683803086604589,train,0
2303,3048842506446424788,train,0
2304,7983900633339146833,train,0
2305,285343061947198185,train,0
2306,5111353130150886775,train,0
2307,663005000183730773,train,0
2308,5497064167921068450,train,0
2309,3685686196635870183,train,0
2310,6974671816720715765,train,0
2311,5280972808445644673,train,0
2312,4442189938941013562,train,0
2313,3084230484393235252,train,0
2314,4575362136203639231,train,0
2315,6068426316755053550,train,0
2316,2197745570568155499,train,0
2317,1121035882846325290,train,0
2318,4939662728195364675,train,0
2319,1680695504512618997,train,0
2320,4112881173970129258,train,0
2321,1749035374286131969,train,0
2322,6141712907641333362,train,0
2323,7860671691252574533,train,0
2324,4383157963790441462,train,0
2325,7488361880015207994,train,0
2326,1077638175478287595,train,0
2327,3378858071484169758,train,0
2328,8659214544034198937,train,0
2329,8760156608434855954,train,0
2330,5351956802284351486,train,0
2331,6154450505802532631,train,0
2332,8935847928076136220,train,0
2333,2660300171869719847,train,0
2334,3328206267909442697,train,0
2335,1657224140928054945,train,0
2336,2875782049526859162,train,0
2337,6993733509833493129,train,0
2338,936000271225382894,train,0
2339,6232569347813105882,train,0
2340,3745846411233849396,train,0
2341,6507053002640706966,train,0
2342,6086768585645507035,train,0
2343,1682592779786685341,train,0
2344,5459233458010638157,train,0
2345,6060279003600431199,train,0
2346,3647687166021148481,train,0
2347,1345897549436382529,train,0
2348,6109582717215954392,train,0
2349,215239950013423171,train,0
2350,8912200169318312774,train,0
2351,4550512601631092941,train,0
2352,1091333583887620331,train,0
2353,2478852446187339984,train,0
2354,5744152291946405282,train,0
2355,5233832350253055067,train,0
2356,4515154649373283549,train,0
2357,7913158173139158987,train,0
2358,763186827997331724,train,0
2359,6955931441901771273,train,0
2360,384370357981785535,train,0
2361,8393279733901349433,train,0
2362,4204208302632587230,train,0
2363,1028558144911794996,train,0
2364,2888553075449761570,train,0
2365,8544928332738688925,train,0
2366,9035651110068995727,train,0
2367,5524939734015760437,train,0
2368,3743194088808338763,train,0
2369,5181186043616367342,train,0
2370,7166064559999103098,train,0
2371,716633797015437782,train,0
2372,2794135040190155095,train,0
2373,8194883959264087034,train,0
2374,5565384763947209386,train,0
2375,8512528733596715683,train,0
2376,1627177037383282468,train,0
2377,149286511267173470,train,0
2378,2455979531090498294,train,0
2379,1160913674505090228,train,0
2380,3481874372621183244,train,0
2381,7712415083062990357,train,0
2382,5824985069385014242,train,0
2383,345594992613909993,train,0
2384,1592493213560789629,train,0
2385,8041088664259050467,train,0
2386,8657874598120694382,train,0
2387,1368306919640750097,train,0
2388,2741881719931401272,train,0
2389,1059194899899987636,train,0
2390,6814616344195499267,train,0
2391,2689510974245056182,train,0
2392,2196158174334314723,train,0
2393,6070650106333278891,train,0
2394,9024896331921996856,train,0
2395,5037672383101946630,train,0
2396,3039812490687833547,train,0
2397,490673340842504538,train,0
2398,4865217772341611352,train,0
2399,5021044918182172048,train,0
2400,3673561885005244635,train,0
2401,208914543647407560,train,0
2402,7011403737769694188,train,0
2403,7860615240824519467,train,0
2404,4384983391450549957,train,0
2405,6488296880350641827,train,0
2406,7549638129976735086,train,0
2407,6233052448974483395,train,0
2408,1670112312018996421,train,0
2409,5582181374709392581,train,0
2410,3691441481359829848,train,0
2411,1470479128471485756,train,0
2412,6507130347882249064,train,0
2413,6081818372460781968,train,0
2414,7302555258601027151,train,0
2415,2906118283456205465,train,0
2416,4160928749868706643,train,0
2417,960228233488462975,train,0
2418,2042696021129615969,train,0
2419,3136389066703280089,train,0
2420,2837375474105772562,train,0
2421,2918421307697516954,train,0
2422,5196702852947695621,train,0
2423,4302984457179495197,train,0
2424,4782594089585143960,train,0
2425,7978583257351994245,train,0
2426,930808632640912879,train,0
2427,8992836679812046874,train,0
2428,5634822285739314755,train,0
2429,5599033302204015752,train,0
2430,4121004739992964877,train,0
2431,5618606771549450868,train,0
2432,4034368714699022652,train,0
2433,5308497536323997730,train,0
2434,5231203465752885933,train,0
2435,7453597834461857649,train,0
2436,1610004365446065625,train,0
2437,7799341281314536271,train,0
2438,3365924635469324934,train,0
2439,4394834710078153663,train,0
2440,4304704541183684780,train,0
2441,4728336024252406774,train,0
2442,8673757587011555337,train,0
2443,2070634946078841337,train,0
2444,34439361883384275,train,0
2445,5467318362860995685,train,0
2446,1210185437157530488,train,0
2447,493923909732764155,train,0
2448,5671326122959005267,train,0
2449,6050619339519507563,train,0
2450,3421246495395150169,train,0
2451,3274318507713165965,train,0
2452,4323575839228489531,train,0
2453,1777613502918215779,train,0
2454,382140071612446438,train,0
2455,2838024373660637320,train,0
2456,3328945987808196085,train,0
2457,630761219565130548,train,0
2458,6577815176077712531,train,0
2459,2069779889430134751,train,0
2460,6035333686315407293,train,0
2461,4814598087815570529,train,0
2462,184216088215806329,train,0
2463,8689283878036434797,train,0
2464,1232484113964094766,train,0
2465,3119866393660855478,train,0
2466,5732960043142471175,train,0
2467,8531914818742640485,train,0
2468,332102931913406051,train,0
2469,4673094764831091673,train,0
2470,5330348357223218856,train,0
2471,7698770950698474470,train,0
2472,6501581555541499721,train,0
2473,683075034999929270,train,0
2474,5354320582443700289,train,0
2475,1797318704125468435,train,0
2476,2920651359234044920,train,0
2477,6402018714044394932,train,0
2478,3490403066385561482,train,0
2479,9179558787605537220,train,0
2480,7380147237804652979,train,0
2481,8724383362722635359,train,0
2482,2398991935377957688,train,0
2483,7783632112159927728,train,0
2484,8484069188179923750,train,0
2485,8911895936051781486,train,0
2486,6626925340191055555,train,0
2487,8338336232452751435,train,0
2488,3563764079315670024,train,0
2489,3699542415619614389,train,0
2490,5250436967444904867,train,0
2491,7926619998512511790,train,0
2492,4454561667493796097,train,0
2493,3570216019791844360,train,0
2494,8592262301656792597,train,0
2495,4975408610435043430,train,0
2496,7336743113899910165,train,0
2497,1616712295696085974,train,0
2498,5242679113735626475,train,0
2499,2754702197554633165,train,0
2500,7237545521052623276,train,0
2501,826959737398828521,train,0
2502,9058127803520782952,train,0
2503,2634577835041065141,train,0
2504,7221380571975311457,train,0
2505,6189366144135268178,train,0
2506,3741120051336411427,train,0
2507,5488501493290724231,train,0
2508,4022583142253643435,train,0
2509,2592563840942291628,train,0
2510,7953664221528484879,train,0
2511,7215112684312571839,train,0
2512,7698255922646016640,train,0
2513,345520793865358996,train,0
2514,3594224276074094177,train,0
2515,3719559146314044971,train,0
2516,2603873224774652328,train,0
2517,3045031336909451892,train,0
2518,3589732916685515789,train,0
2519,1192466250027077963,train,0
2520,1509838965968980597,train,0
2521,3068016132907807833,train,0
2522,913839717035889567,train,0
2523,7088839677486073133,train,0
2524,1681407368159118231,train,0
2525,2507961505046655178,train,0
2526,2845523242632925373,train,0
2527,2272124002866270486,train,0
2528,4549011016882449962,train,0
2529,3789980661926462157,train,0
2530,9015825783100176944,train,0
2531,5933777996400529192,train,0
2532,7992661165497598821,train,0
2533,2437141102660504877,train,0
2534,2049318795955562846,train,0
2535,8233000860150603198,train,0
2536,4766756628305809098,train,0
2537,8806610609253016744,train,0
2538,225392103805936884,train,0
2539,1817184720523367852,train,0
2540,8523594310126720437,train,0
2541,5674778902275366682,train,0
2542,3299851703012902645,train,0
2543,3856912656717759532,train,0
2544,2231682327722328061,train,0
2545,26694569722158835,train,0
2546,5620601228720065176,train,0
2547,5567295159632892250,train,0
2548,4995485169257683129,train,0
2549,9181447529353102672,train,0
2550,6730446772885428965,train,0
2551,5858995429403519770,train,0
2552,6783223054513407550,train,0
2553,1059321457184607293,train,0
2554,1417749897975758821,train,0
2555,5159992128604947853,train,0
2556,6701099026381885873,train,0
2557,5719683688677605968,train,0
2558,7866872887023073142,train,0
2559,6477631162353482568,train,0
2560,6469914695696688050,train,0
2561,3878064614559729489,train,0
2562,5954567045977193562,train,0
2563,7611070755890979635,train,0
2564,2940346768691194282,train,0
2565,8494913206637910565,train,0
2566,6948768762846058559,train,0
2567,8771618014790417874,train,0
2568,8440735754340339886,train,0
2569,7923322786991419739,train,0
2570,2388988203352161931,train,0
2571,8745981305522518278,train,0
2572,2351291016907369234,train,0
2573,6418260540898148499,train,0
2574,6111266617009300153,train,0
2575,931827595545228566,train,0
2576,8581167668094032,train,0
2577,7131537599447883247,train,0
2578,30112457909263588,train,0
2579,5018552816685545920,train,0
2580,8262209579774394279,train,0
2581,5515977562478552558,train,0
2582,4759093799028945195,train,0
2583,1174236843877791660,train,0
2584,4895319572561966691,train,0
2585,7850360582814464662,train,0
2586,9158903601008031060,train,0
2587,3281982995091386391,train,0
2588,8789232575109699965,train,0
2589,7146257243040115798,train,0
2590,4724435474331322682,train,0
2591,3210258562143366442,train,0
2592,3353899830637523936,train,0
2593,308472330894972278,train,0
2594,8282201158010573155,train,0
2595,6681564360826730087,train,0
2596,3645158175078088343,train,0
2597,3754743261192371865,train,0
2598,6187837073227802120,train,0
2599,3604984931059816489,train,0
2600,5592828450759369666,train,0
2601,1109308579508864727,train,0
2602,9189819832476429929,train,0
2603,6280617190089492579,train,0
2604,8844496057825078344,train,0
2605,8792542949755876970,train,0
2606,6373805693976130896,train,0
2607,5032230785387609979,train,0
2608,8505468443241154761,train,0
2609,7530016747185808237,train,0
2610,4192544917559913576,train,0
2611,5744016402305038862,train,0
2612,4242441200232358976,train,0
2613,5036721834435720739,train,0
2614,6665890358333096080,train,0
2615,9070710465752258874,train,0
2616,8142388929373983069,train,0
2617,7704066479571516974,train,0
2618,5157910348626447281,train,0
2619,3123041498080841056,train,0
2620,5965525789332434460,train,0
2621,2875615394948810755,train,0
2622,1403477530845215042,train,0
2623,9020100005719204241,train,0
2624,8562923589828973837,train,0
2625,7433777841006954542,train,0
2626,1981569609390921897,train,0
2627,1321664775849194581,train,0
2628,3311788231901399198,train,0
2629,1072293946686246882,train,0
2630,85026231121755152,train,0
2631,4833400091526192358,train,0
2632,5684912120313199190,train,0
2633,1937619829920621475,train,0
2634,9095447318245566483,train,0
2635,477015804892196352,train,0
2636,7492427418341861382,train,0
2637,919270673163266971,train,0
2638,5176507646377328059,train,0
2639,2880943665048043426,train,0
2640,7463927740002098097,train,0
2641,6042139640834022257,train,0
2642,2579890548929220626,train,0
